loan_fss2497,아크자산운용대부,대부중개,아크자산운용대부|주식회사 아크자산운용대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2025-금감원-2497(대부중개업); 사업내용 대부중개; 법인번호 110111-8472906
loan_fss2499,케이웨스트자산관리대부,대부,케이웨스트자산관리대부|주식회사 케이웨스트자산관리대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2499(대부업); 사업내용 채권추심; 법인번호 194211-0360230; 대부금융협회 회원번호 A03333 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2501,구구스,대부중개,구구스|주식회사 구구스,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2501(대부중개업); 사업내용 대부중개; 법인번호 110111-3351121; 대부금융협회 회원번호 A00369 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2507,엔씨자산관리대부,대부,엔씨자산관리대부|주식회사 엔씨자산관리대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2507(대부업); 사업내용 금전대부, 채권추심; 법인번호 110111-8430045; 대부금융협회 회원번호 A03394 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2512,탑업자산관리대부,대부,탑업자산관리대부|주식회사 탑업자산관리대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2512(대부업); 사업내용 금전대부, 채권추심; 법인번호 110111-8482608; 대부금융협회 회원번호 A03420 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2515,라운드자산관리대부,대부,라운드자산관리대부|주식회사 라운드자산관리대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2515(대부업)/2023-금감원-2515(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-8532255; 대부금융협회 회원번호 A03447 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2516,티앤에이파트너스대부,대부,티앤에이파트너스대부|주식회사 티앤에이파트너스대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2516(대부업)/2025-금감원-2516(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-8524955; 대부금융협회 회원번호 A03448 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2517,제로자산관리대부,대부,제로자산관리대부|제로자산관리대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2517(대부업)/2023-금감원-2517(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 170111-0827967; 대부금융협회 회원번호 A03446 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2520,하나더드림대부,대부,하나더드림대부|주식회사 하나더드림대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2520(대부업)/2023-금감원-2520(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-7325677; 대부금융협회 회원번호 A03246 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2522,드림인자산관리대부,대부,드림인자산관리대부|주식회사 드림인자산관리대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2522(대부업); 사업내용 금전대부, 채권추심; 법인번호 110111-8545513; 대부금융협회 회원번호 A03535 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2523,코리아인베스트먼트대부,대부,코리아인베스트먼트대부|주식회사 코리아인베스트먼트대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2523(대부업); 사업내용 금전대부; 법인번호 110111-7622700; 대부금융협회 회원번호 A02289 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2524,숲파트너스대부금융,대부,숲파트너스대부금융|주식회사 숲파트너스대부금융,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2524(대부업); 사업내용 금전대부, 채권추심; 법인번호 110111-8087309; 대부금융협회 회원번호 A02484 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2526,세종커머셜대부,대부,세종커머셜대부|세종커머셜대부 유한회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2526(대부업); 사업내용 금전대부, 채권추심; 법인번호 110114-0185311; 대부금융협회 회원번호 A03573 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2527,동양에셋원대부,대부,동양에셋원대부|주식회사 동양에셋원대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2527(대부업); 사업내용 채권추심; 법인번호 131111-0692672; 대부금융협회 회원번호 A03603 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2530,스톤파크자산관리대부,대부,스톤파크자산관리대부|주식회사 스톤파크자산관리대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2530(대부업); 사업내용 금전대부, 채권추심; 법인번호 110111-8525341; 대부금융협회 회원번호 A03614 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2531,케이엔에이대부,대부,케이엔에이대부|주식회사 케이엔에이대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2531(대부업)/2023-금감원-2531(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 284411-0135721; 대부금융협회 회원번호 A03612 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2532,연합플래닝,대부,연합플래닝|주식회사 연합플래닝,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2532(대부업); 사업내용 채권추심; 법인번호 110111-2495988; 대부금융협회 회원번호 A03611 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2533,빅텐,대부,주식회사 빅텐,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2533(대부업)/2023-금감원-2533(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 120111-1002807; 대부금융협회 회원번호 A03613 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2534,더와이엔피엘대부,대부,더와이엔피엘대부|더와이엔피엘대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2534(대부업)/2023-금감원-2534(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 284911-0295591; 대부금융협회 회원번호 A03615 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2535,오투자산관리대부,대부,오투자산관리대부|오투자산관리대부 유한회사,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2535(대부업); 사업내용 채권추심; 법인번호 110114-0306925; 대부금융협회 회원번호 A03616 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2536,큰빛인베스트대부,대부,큰빛인베스트대부|주식회사 큰빛인베스트대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2536(대부업)/2023-금감원-2536(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-8594114; 대부금융협회 회원번호 A03621 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2537,에스제이와이자산관리대부,대부,에스제이와이자산관리대부|에스제이와이자산관리대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2537(대부업)/2026-금감원-2537(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 134511-0618198; 대부금융협회 회원번호 A03618 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2538,큐브대부,대부,큐브대부|주식회사 큐브대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2538(대부업)/2023-금감원-2538(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 140111-0104270; 대부금융협회 회원번호 A03620 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2539,케이엠아이자산관리대부,대부,케이엠아이자산관리대부|주식회사 케이엠아이자산관리대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2539(대부업)/2023-금감원-2539(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 284111-0405922; 대부금융협회 회원번호 A03619 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2544,토마토자산관리대부,대부,토마토자산관리대부|주식회사 토마토자산관리대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2544(대부업)/2026-금감원-2544(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-7460233; 대부금융협회 회원번호 A01887 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2546,인스페이스대부,대부,인스페이스대부|유한책임회사 인스페이스대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2546(대부업); 사업내용 채권추심; 법인번호 110115-0000319; 대부금융협회 회원번호 A03650 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2548,씨브이씨대부,대부,씨브이씨대부|씨브이씨대부 주식회사,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2548(대부업); 사업내용 금전대부; 법인번호 110111-8153423; 대부금융협회 회원번호 A02591 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2550,알티우스자산관리대부,대부,알티우스자산관리대부|알티우스자산관리대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2550(대부업)/2023-금감원-2550(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-8638722; 대부금융협회 회원번호 A03666 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2551,제주티에이자산관리대부,대부,제주티에이자산관리대부|제주티에이자산관리대부 유한회사,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2551(대부업); 사업내용 채권추심; 법인번호 220114-0011175; 대부금융협회 회원번호 A03665 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2553,세이브에셋대부,대부,세이브에셋대부|주식회사 세이브에셋대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2553(대부업); 사업내용 채권추심; 법인번호 120111-0685141; 대부금융협회 회원번호 A03671 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2557,에이에스대부,대부,에이에스대부|주식회사 에이에스대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2557(대부업); 사업내용 채권추심; 법인번호 134811-0727323; 대부금융협회 회원번호 A03696 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2559,엠투자대부,대부,엠투자대부|엠투자대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2559(대부업); 사업내용 금전대부, 채권추심; 법인번호 110111-4935809; 대부금융협회 회원번호 A03718 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2561,신호대부,대부,신호대부|주식회사 신호대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2561(대부업)/2023-금감원-2561(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-8597978; 대부금융협회 회원번호 A03722 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2562,제이에스파워대부,대부,제이에스파워대부|주식회사 제이에스파워대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2562(대부업)/2023-금감원-2562(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 160111-0383060; 대부금융협회 회원번호 A01741 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2566,보광캐피탈대부,대부,보광캐피탈대부|보광캐피탈대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2566(대부업); 사업내용 금전대부, 채권추심; 법인번호 200111-0695482; 대부금융협회 회원번호 A03739 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2569,새하늘누리대부,대부,새하늘누리대부|주식회사 새하늘누리대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2569(대부업); 사업내용 채권추심; 법인번호 180111-1355767; 대부금융협회 회원번호 A03749 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2570,엑셀시어대부,대부,엑셀시어대부|주식회사 엑셀시어대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2570(대부업)/2023-금감원-2570(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-8631643; 대부금융협회 회원번호 A03764 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2571,피닉스인피니티대부,대부,피닉스인피니티대부|주식회사 피닉스인피니티대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2571(대부업); 사업내용 채권추심; 법인번호 180111-1513406; 대부금융협회 회원번호 A03779 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2572,수엔피엘자산대부,대부,수엔피엘자산대부|수엔피엘자산대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2572(대부업)/2023-금감원-2572(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 160111-0661234; 대부금융협회 회원번호 A03783 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2573,원에이치에스대부,대부,원에이치에스대부|원에이치에스대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2573(대부업)/2023-금감원-2573(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-8593497; 대부금융협회 회원번호 A03788 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2574,바로에프앤대부,대부,바로에프앤대부|바로에프앤대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2574(대부업); 사업내용 금전대부, 채권추심; 법인번호 110111-8546727; 대부금융협회 회원번호 A03786 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2576,아세아엔피엘대부,대부,아세아엔피엘대부|주식회사 아세아엔피엘대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2576(대부업)/2023-금감원-2576(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 180111-1508928; 대부금융협회 회원번호 A03789 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2577,리움자산관리대부,대부,리움자산관리대부|주식회사 리움자산관리대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2577(대부업); 사업내용 채권추심; 법인번호 110111-5851252; 대부금융협회 회원번호 A03790 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2578,지평엔피엘자산대부,대부,지평엔피엘자산대부|지평엔피엘자산대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2578(대부업); 사업내용 금전대부, 채권추심; 법인번호 160111-0662266; 대부금융협회 회원번호 A03800 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2579,토마토대부,대부,토마토대부|주식회사 토마토대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2579(대부업)/2023-금감원-2579(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 131111-0446706; 대부금융협회 회원번호 A03799 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2580,반듯한예시대부,대부,반듯한예시대부|주식회사 반듯한예시대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2580(대부업)/2023-금감원-2580(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-8612370; 대부금융협회 회원번호 A03805 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2581,아인스대부,대부,아인스대부|아인스대부 주식회사,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2581(대부업); 사업내용 채권추심; 법인번호 110111-7272696; 대부금융협회 회원번호 A01751 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2582,모두에셋대부,대부,모두에셋대부|주식회사 모두에셋대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2582(대부업); 사업내용 금전대부, 채권추심; 법인번호 131311-0305586; 대부금융협회 회원번호 A03844 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2583,플렛폼엔피엘대부,대부,플렛폼엔피엘대부|플렛폼엔피엘대부 유한회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2583(대부업)/2023-금감원-2583(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 134514-0015108; 대부금융협회 회원번호 A03843 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2586,유니프라임대부,대부,유니프라임대부|유니프라임대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2586(대부업); 사업내용 금전대부, 채권추심; 법인번호 110111-8673851; 대부금융협회 회원번호 A03849 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2588,태량금융자산대부,대부,태량금융자산대부|주식회사 태량금융자산대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2588(대부업); 사업내용 금전대부, 채권추심; 법인번호 284111-0411961; 대부금융협회 회원번호 A03854 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2589,오션홀딩스대부,대부,오션홀딩스대부|주식회사 오션홀딩스대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2589(대부업); 사업내용 금전대부, 채권추심; 법인번호 180111-1505966; 대부금융협회 회원번호 A03866 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2590,지원파이낸셜대부,대부,지원파이낸셜대부|주식회사 지원파이낸셜대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2590(대부업)/2023-금감원-2590(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 200111-0695317; 대부금융협회 회원번호 A03865 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2591,대한파이낸셜대부,대부,대한파이낸셜대부|주식회사 대한파이낸셜대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2591(대부업); 사업내용 채권추심; 법인번호 120111-1276642; 대부금융협회 회원번호 A03876 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2592,이든엔피엘대부,대부,이든엔피엘대부|주식회사 이든엔피엘대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2592(대부업)/2023-금감원-2592(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 134811-0744096; 대부금융협회 회원번호 A03877 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2593,송원자산대부,대부,송원자산대부|송원자산대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2593(대부업); 사업내용 금전대부, 채권추심; 법인번호 134511-0624111; 대부금융협회 회원번호 A03885 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2594,성지파이낸셜대부,대부,성지파이낸셜대부|주식회사 성지파이낸셜대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2594(대부업)/2023-금감원-2594(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-8543129; 대부금융협회 회원번호 A03371 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2597,주찬파이낸스대부,대부,주찬파이낸스대부|(주)주찬파이낸스대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2597(대부업)/2023-금감원-2597(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 200111-0553599; 대부금융협회 회원번호 A02595 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2598,메드자산관리대부,대부,메드자산관리대부|주식회사 메드자산관리대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2598(대부업); 사업내용 금전대부, 채권추심; 법인번호 110111-8562088; 대부금융협회 회원번호 A03902 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2599,에스엠파트너스대부,대부,에스엠파트너스대부|주식회사 에스엠파트너스대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2599(대부업)/2023-금감원-2599(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-8682638; 대부금융협회 회원번호 A03926 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2600,에스앤씨모기지대부,대부,에스앤씨모기지대부|주식회사 에스앤씨모기지대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2600(대부업)/2023-금감원-2600(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-7272365; 대부금융협회 회원번호 A02480 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2601,디에스디자산관리대부,대부,디에스디자산관리대부|디에스디자산관리대부 주식회사,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2601(대부업); 사업내용 채권추심; 법인번호 124411-0361452; 대부금융협회 회원번호 A03927 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2602,버드우드대부,대부,버드우드대부|주식회사 버드우드대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2602(대부업)/2023-금감원-2602(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 164811-0003248; 대부금융협회 회원번호 A03937 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2603,비즈원대부,대부,비즈원대부|주식회사 비즈원대부,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2603(대부업)/2023-금감원-2603(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-8597382; 대부금융협회 회원번호 A03512 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2604,위드자산관리대부,대부,위드자산관리대부|위드자산관리대부 주식회사,"https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2604(대부업)/2023-금감원-2604(대부중개업); 사업내용 금전대부, 채권추심/대부중개; 법인번호 110111-8725925; 대부금융협회 회원번호 A03948 (https://www.clfa.or.kr/member/list 2026-09-18)"
loan_fss2605,삼원자산관리대부,대부,삼원자산관리대부|주식회사 삼원자산관리대부,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2605(대부업); 사업내용 채권추심; 법인번호 110111-8714217; 대부금융협회 회원번호 A03947 (https://www.clfa.or.kr/member/list 2026-09-18)
loan_fss2606,미래에프앤아이대부금융,대부,미래에프앤아이대부금융|미래에프앤아이대부금융 주식회사,https://fines.fss.or.kr/fines/plis/moneyLenderSearch/MoneyLenderSearch.getMoneyLenderList.do 2026-09-18; 등록번호 2023-금감원-2606(대부업); 사업내용 채권추심; 법인번호 110111-8800420; 대부금융협회 회원번호 A03949 (https://www.clfa.or.kr/member/list 2026-09-18)
